company_name,website,domain,phone,address,person_name,role,role_tier,email,email_type,company_mailbox,source_page,context,status
New View Roofing,https://newviewroofing.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,newviewroofing.com,+1 469-966-1196,"4722 Gaston Ave, Dallas, TX 75246, United States",Hi Eric,Owner,1,,,nick@newviewroofing.com,https://newviewroofing.com/about-us/testimonials/,"named on site as ""owner""",found
New View Roofing,https://newviewroofing.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,newviewroofing.com,+1 469-966-1196,"4722 Gaston Ave, Dallas, TX 75246, United States",Hi Laurie,Owner,1,,,nick@newviewroofing.com,https://newviewroofing.com/about-us/testimonials/,"named on site as ""owner""",found
New View Roofing,https://newviewroofing.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,newviewroofing.com,+1 469-966-1196,"4722 Gaston Ave, Dallas, TX 75246, United States",Hi Asem,Owner,1,,,nick@newviewroofing.com,https://newviewroofing.com/about-us/testimonials/,"named on site as ""owner""",found
New View Roofing,https://newviewroofing.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,newviewroofing.com,+1 469-966-1196,"4722 Gaston Ave, Dallas, TX 75246, United States",Hi Charles,Owner,1,,,nick@newviewroofing.com,https://newviewroofing.com/about-us/testimonials/,"named on site as ""owner""",found
New View Roofing,https://newviewroofing.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,newviewroofing.com,+1 469-966-1196,"4722 Gaston Ave, Dallas, TX 75246, United States",Hi Geoffrey,Owner,1,,,nick@newviewroofing.com,https://newviewroofing.com/about-us/testimonials/,"named on site as ""owner""",found
New View Roofing,https://newviewroofing.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,newviewroofing.com,+1 469-966-1196,"4722 Gaston Ave, Dallas, TX 75246, United States",,,,info@newviewroofing.com,generic mailbox,nick@newviewroofing.com,https://newviewroofing.com/,"info@newviewroofing.com info@newviewroofing.com Roofing for more and exciting offers. newview icon (469) 232-7220 Corporate Office 4722 Gaston Ave, Dallas, TX 75246 info@newviewroofing.com Get Directi",found
New View Roofing,https://newviewroofing.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,newviewroofing.com,+1 469-966-1196,"4722 Gaston Ave, Dallas, TX 75246, United States",,,,scott@newviewroofing.com,unattributed,nick@newviewroofing.com,https://newviewroofing.com/about-us/meet-our-team/,9) 444-1072 Patrick Gibson Director of Operations Patrick@NewViewRoofing.com (469) 444-1072 Scott Berlin Senior Project Manager Scott@NewViewRoofing.com (972) 591-1580 Nick Catanese Senior Project Man,found
New View Roofing,https://newviewroofing.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,newviewroofing.com,+1 469-966-1196,"4722 Gaston Ave, Dallas, TX 75246, United States",,,,james@newviewroofing.com,unattributed,nick@newviewroofing.com,https://newviewroofing.com/about-us/meet-our-team/,80 Nick Catanese Senior Project Manager Nicholas @NewViewRoofing.com (469) 912-5756 James Cornhoff Senior Project Manager James@NewViewRoofing.com (469) 213-0249 Andy Hradisky Senior Project Manager A,found
New View Roofing,https://newviewroofing.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,newviewroofing.com,+1 469-966-1196,"4722 Gaston Ave, Dallas, TX 75246, United States",,,,andy@newviewroofing.com,unattributed,nick@newviewroofing.com,https://newviewroofing.com/about-us/meet-our-team/,469) 912-5756 James Cornhoff Senior Project Manager James@NewViewRoofing.com (469) 213-0249 Andy Hradisky Senior Project Manager Andy@NewViewRoofing.com (214) 304-9899 Joey Hong Senior Project Manager,found
New View Roofing,https://newviewroofing.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,newviewroofing.com,+1 469-966-1196,"4722 Gaston Ave, Dallas, TX 75246, United States",,,,joey@newviewroofing.com,unattributed,nick@newviewroofing.com,https://newviewroofing.com/about-us/meet-our-team/,9) 213-0249 Andy Hradisky Senior Project Manager Andy@NewViewRoofing.com (214) 304-9899 Joey Hong Senior Project Manager Joey@NewViewRoofing.com (469) 767-0133 Stan May Senior Project Manager Stan@New,found
New View Roofing,https://newviewroofing.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,newviewroofing.com,+1 469-966-1196,"4722 Gaston Ave, Dallas, TX 75246, United States",,,,stan@newviewroofing.com,unattributed,nick@newviewroofing.com,https://newviewroofing.com/about-us/meet-our-team/,om (214) 304-9899 Joey Hong Senior Project Manager Joey@NewViewRoofing.com (469) 767-0133 Stan May Senior Project Manager Stan@NewViewRoofing.com (214) 307-5870 Patrick Kenny Senior Project Manager pa,found
New View Roofing,https://newviewroofing.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,newviewroofing.com,+1 469-966-1196,"4722 Gaston Ave, Dallas, TX 75246, United States",,,,patkenny@newviewroofing.com,unattributed,nick@newviewroofing.com,https://newviewroofing.com/about-us/meet-our-team/,ng.com (469) 767-0133 Stan May Senior Project Manager Stan@NewViewRoofing.com (214) 307-5870 Patrick Kenny Senior Project Manager patkenny@newviewroofing.com (469) 799-8576 Scott Beres Project Manager,found
New View Roofing,https://newviewroofing.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,newviewroofing.com,+1 469-966-1196,"4722 Gaston Ave, Dallas, TX 75246, United States",,,,chris@newviewroofing.com,unattributed,nick@newviewroofing.com,https://newviewroofing.com/about-us/meet-our-team/,.com (972) 821-8539 Michael Hradisky Project Manager Michael @NewViewRoofing.com (469) 207-5331 Chris Bahmiller Project Manager Chris@NewViewRoofing.com (214) 310-8482 Tom Longville Project Manager To,found
New View Roofing,https://newviewroofing.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,newviewroofing.com,+1 469-966-1196,"4722 Gaston Ave, Dallas, TX 75246, United States",,,,tom@newviewroofing.com,unattributed,nick@newviewroofing.com,https://newviewroofing.com/about-us/meet-our-team/,m (469) 207-5331 Chris Bahmiller Project Manager Chris@NewViewRoofing.com (214) 310-8482 Tom Longville Project Manager Tom@NewViewRoofing.com (469) 777-8628 David Mendez Project Manager David@NewViewR,found
New View Roofing,https://newviewroofing.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,newviewroofing.com,+1 469-966-1196,"4722 Gaston Ave, Dallas, TX 75246, United States",,,,david@newviewroofing.com,unattributed,nick@newviewroofing.com,https://newviewroofing.com/about-us/meet-our-team/,ing.com (214) 310-8482 Tom Longville Project Manager Tom@NewViewRoofing.com (469) 777-8628 David Mendez Project Manager David@NewViewRoofing.com (469) 332-4509 Sam Nayyer Project Manager Sam@NewViewRo,found
New View Roofing,https://newviewroofing.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,newviewroofing.com,+1 469-966-1196,"4722 Gaston Ave, Dallas, TX 75246, United States",,,,sam@newviewroofing.com,unattributed,nick@newviewroofing.com,https://newviewroofing.com/about-us/meet-our-team/,NewViewRoofing.com (469) 777-8628 David Mendez Project Manager David@NewViewRoofing.com (469) 332-4509 Sam Nayyer Project Manager Sam@NewViewRoofing.com (224) 475-9352 Burton Hughes Project Manager Bu,found
New View Roofing,https://newviewroofing.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,newviewroofing.com,+1 469-966-1196,"4722 Gaston Ave, Dallas, TX 75246, United States",,,,burton@newviewroofing.com,unattributed,nick@newviewroofing.com,https://newviewroofing.com/about-us/meet-our-team/,wRoofing.com (469) 332-4509 Sam Nayyer Project Manager Sam@NewViewRoofing.com (224) 475-9352 Burton Hughes Project Manager Burton@NewViewRoofing.com (469) 222-4506 Gavin Whitely Project Manager Gavin@,found
New View Roofing,https://newviewroofing.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,newviewroofing.com,+1 469-966-1196,"4722 Gaston Ave, Dallas, TX 75246, United States",,,,gavin@newviewroofing.com,unattributed,nick@newviewroofing.com,https://newviewroofing.com/about-us/meet-our-team/,ng.com (224) 475-9352 Burton Hughes Project Manager Burton@NewViewRoofing.com (469) 222-4506 Gavin Whitely Project Manager Gavin@NewViewRoofing.com (469) 427-9934 David Kim Project Manager david.kim@N,found
New View Roofing,https://newviewroofing.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,newviewroofing.com,+1 469-966-1196,"4722 Gaston Ave, Dallas, TX 75246, United States",David Kim,,,david.kim@newviewroofing.com,personal mailbox,nick@newviewroofing.com,https://newviewroofing.com/about-us/meet-our-team/,NewViewRoofing.com (469) 222-4506 Gavin Whitely Project Manager Gavin@NewViewRoofing.com (469) 427-9934 David Kim Project Manager david.kim@NewViewRoofing.com (214) 436-3782 Philip Antinone Project Ma,found
New View Roofing,https://newviewroofing.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,newviewroofing.com,+1 469-966-1196,"4722 Gaston Ave, Dallas, TX 75246, United States",,,,phil@newviewroofing.com,unattributed,nick@newviewroofing.com,https://newviewroofing.com/about-us/meet-our-team/,com (469) 427-9934 David Kim Project Manager david.kim@NewViewRoofing.com (214) 436-3782 Philip Antinone Project Manager phil@NewViewRoofing.com (312) 617-2795 Vic Voinovich Project Manager Vic@NewVie,found
New View Roofing,https://newviewroofing.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,newviewroofing.com,+1 469-966-1196,"4722 Gaston Ave, Dallas, TX 75246, United States",,,,vic@newviewroofing.com,unattributed,nick@newviewroofing.com,https://newviewroofing.com/about-us/meet-our-team/,m (214) 436-3782 Philip Antinone Project Manager phil@NewViewRoofing.com (312) 617-2795 Vic Voinovich Project Manager Vic@NewViewRoofing.com Learn more about our team by contacting us to schedule a fr,found
NewSouth Window Solutions,https://newsouthwindow.com/location-austin-tx/,newsouthwindow.com,+1 737-334-2023,"12901 I-35 Bldg 6, Unit 600, Austin, TX 78753, United States",Strictly Necessary,COO,2,,,info@newsouthwindow.com,https://newsouthwindow.com/,"named on site as ""Cookies Powered by GDPR Coo""",found
NewSouth Window Solutions,https://newsouthwindow.com/location-austin-tx/,newsouthwindow.com,+1 737-334-2023,"12901 I-35 Bldg 6, Unit 600, Austin, TX 78753, United States",,,,info@newsouthwindow.com,generic mailbox,info@newsouthwindow.com,https://newsouthwindow.com/,,found
NexGen Contracting,https://www.nexgencontracting.com/,nexgencontracting.com,+1 815-756-0557,"6260 E Riverside Blvd Ste 225, Loves Park, IL 61111, United States",,,,mannytriplecrown@gmail.com,unattributed,mannytriplecrown@gmail.com,https://www.nexgencontracting.com/,Roofing Siding Windows Storm Damage Contact Blog FAQ Get in touch (815) 756-0557 mannytriplecrown@gmail.com Roofing Siding Windows Storm Damage Contact Blog,found
Next Level Services,https://www.nextlevelservicesatx.com/,nextlevelservicesatx.com,+1 512-975-1616,,,,,,,,,,no email published
No Salesperson Remodeling,https://www.nosalespersonremodeling.com/,nosalespersonremodeling.com,+1 512-844-5858,"9711 Gray Blvd, Austin, TX 78758, United States",,,,,,,,,no email published
Noble Windows and Doors,https://noblewindowsanddoors.com/window-installation-phoenix-arizona/,noblewindowsanddoors.com,+1 623-810-3460,"4001 E Broadway Rd Unit B-11, Phoenix, AZ 85040, United States",,,,mgr@noblewandd.com,unattributed,mgr@noblewandd.com,https://noblewindowsanddoors.com/,"mgr@noblewandd.com (623) 810-3460 mgr@noblewandd.com Request a free estimate ley, Mesa, Chandler and the surrounding Valley. Visit 4001 E Broadway Rd, Suite B-11 Phoenix, AZ 85040 Open Mon to Sun, 6:0",found
Noble Windows and Doors,https://noblewindowsanddoors.com/window-installation-phoenix-arizona/,noblewindowsanddoors.com,+1 623-810-3460,"4001 E Broadway Rd Unit B-11, Phoenix, AZ 85040, United States",,,,info@noblewandd.com,generic mailbox,mgr@noblewandd.com,https://noblewindowsanddoors.com/,info@noblewandd.com E: info@noblewandd.com 1 (CR-11 Electrical). Contact FAQs Industry News Page load link Home Doors Windows Modifications Custom Design Moulding Hardware Contact Us P : (623) 810-346,found
Noble Windows and Doors,https://noblewindowsanddoors.com/window-installation-phoenix-arizona/,noblewindowsanddoors.com,+1 623-810-3460,"4001 E Broadway Rd Unit B-11, Phoenix, AZ 85040, United States",,,,#,unattributed,mgr@noblewandd.com,https://noblewindowsanddoors.com/contact-us/,,found
North Star Glass LLC,https://www.northstarglasstexas.com/,northstarglasstexas.com,+1 972-639-7196,,,,,info@ndiscovered.com,generic mailbox,info@ndiscovered.com,https://northstarglasstexas.com/,,found
Nova View Installations LLC,https://www.windowinstallationdallastx.com/,windowinstallationdallastx.com,+1 214-506-8288,,,,,windowinstallsdfw@gmail.com,unattributed,windowinstallsdfw@gmail.com,https://windowinstallationdallastx.com/,"Windowinstallsdfw@gmail.com Windowinstallsdfw@gmail.com ery / Portfolio Find 913 Rutherford Dr Mesquite, TX 75149 Contact ‪(214) 506-8288‬ Mon - Sun: 8AM - 8PM Windowinstallsdfw@gmail.com © All Copyri",found
Nova Window Replacement,http://replacementwindowsalgonquin.com/,replacementwindowsalgonquin.com,+1 224-689-8046,"1435 Geringer Rd, Algonquin, IL 60102, United States",,,,,,,,,no email published
NT Window Inc.,http://www.ntwindow.com/,ntwindow.com,+1 800-969-8830,"2900 W Seminary Dr, Fort Worth, TX 76133, United States",,,,careers@ntwindow.com,unattributed,careers@ntwindow.com,https://ntwindow.com/our-company/careers/,Careers@ntwindow.com All of us here at NT Window believe that it is our duty as citizens of this great country to support the growth of domestic products and their respective manufacturers. If you wou,found
Oak Cliff Mirror & Glass Company,http://glassnajiffy.com/,glassnajiffy.com,+1 214-747-4875,"2202 N Beckley Ave, Dallas, TX 75208, United States",,,,,,,,,no email published
Ocean Glass DFW,https://www.oceanglassdfw.com/,oceanglassdfw.com,+1 972-854-3425,,,,,,,,,,no email published
Old Soul Windows & Doors,https://oldsoultx.com/,oldsoultx.com,+1 512-788-5093,"2303 Ranch Rd 620 S, Lakeway, TX 78734, United States",,,,,,,,,no email published
OMEGA GARAGE DOOR INC,https://www.omegadoorsandwindows.com/,omegadoorsandwindows.com,+1 954-416-3020,"4972 SW 35th Terrace, Fort Lauderdale, FL 33312, United States",,,,info@omegadoorsandwindows.com,generic mailbox,info@omegadoorsandwindows.com,https://www.omegadoorsandwindows.com/,"info@omegadoorsandwindows.com info@omegadoorsandwindows.com info@omegadoorsandwindows.com +1- 866-777-4770 info@omegadoorsandwindows.com 4972 SW 35th Terrace , Fort Lauderdale , FL 33312 each, Boca Ra",found
Omega Glass & Mirror Co,http://omegaglassdallas.com/,omegaglassdallas.com,+1 214-821-8283,"6212 Mercedes Ave, Dallas, TX 75214, United States",,,,,,,,,no email published
Omniview Window and Door Dallas,http://omniview.us/,omniview.us,+1 972-701-0844,"13615 Inwood Rd #120, Farmers Branch, TX 75244, United States",,,,,,,,,no email published
Optimal Windows,https://www.optimalwindows.com/?utm_source=google_business_profile&utm_medium=organic,optimalwindows.com,+1 972-768-1999,"5760 Legacy Dr b3366, Plano, TX 75024, United States",Matt Boud,Owner,1,,,info@optimalwindows.com,https://www.optimalwindows.com/about-us/,"named on site as ""Owner What Optimal Windows St""",found
Optimal Windows,https://www.optimalwindows.com/?utm_source=google_business_profile&utm_medium=organic,optimalwindows.com,+1 972-768-1999,"5760 Legacy Dr b3366, Plano, TX 75024, United States",,,,info@optimalwindows.com,generic mailbox,info@optimalwindows.com,https://www.optimalwindows.com/,"info@optimalwindows.com info@optimalwindows.com Plano Frisco McKinney Allen Carrollton Richardson North Dallas (972) 768-1999 info@optimalwindows.com 5760 Legacy Dr b3366, Plano TX 75024 Facebook Twit",found
Orbit Roofing,https://www.orbitroofs.com/,orbitroofs.com,+1 512-957-0155,,,,,office@orbitroofs.com,generic mailbox,office@orbitroofs.com,https://orbitroofs.com/,"ebook Instagram Linkedin X-twitter Pinterest Threads (512) 957-0155 office@orbitroofs.com PO Box 164301, Austin, TX 78716 Get a Free Consultation © 2026 Orbit Roofing All Rights Reserved. Privacy Poli",found
Panoramic Doors - Austin,https://panoramicdoors.com/showrooms/austin-tx/,panoramicdoors.com,+1 210-239-7576,"3913 Todd Ln Ste 303, Austin, TX 78744, United States",,,,,,,,,no email published
Paradigm Glass,http://paradigmglass.com/,paradigmglass.com,+1 512-743-0207,"9603 Saunders Ln b2, Austin, TX 78758, United States",Kory Harris,Owner,1,,,,https://paradigmglass.com/about-us/,"named on site as ""owner of Paradigm Glass""",found
Pasadena Building Solutions LLC,https://www.pasabuilds.com/,pasabuilds.com,+1 469-620-0921,,,,,,,,,,no email published
